,200DayMovingAverage,50DayMovingAverage,52WeekHigh,52WeekLow,Address,AnalystTargetPrice,AssetType,Beta,BookValue,CIK,Country,Currency,Description,DilutedEPSTTM,DividendDate,DividendPerShare,DividendYield,EBITDA,EPS,EVToEBITDA,EVToRevenue,ExDividendDate,Exchange,FiscalYearEnd,ForwardPE,GrossProfitTTM,Industry,Information,LatestQuarter,MarketCapitalization,Name,Note,OperatingMarginTTM,PEGRatio,PERatio,PriceToBookRatio,PriceToSalesRatioTTM,ProfitMargin,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenuePerShareTTM,RevenueTTM,Sector,SharesOutstanding,Symbol,TrailingPE
287,282.0,281.27,309.6,195.39,"358 S MAIN ST, BURLINGTON, NC, US",336.86,Common Stock,1.007,109.86,920148,USA,USD,"Laboratory Corporation of America Holdings, more commonly known as Labcorp, is an American company headquartered in Burlington, North Carolina. It operates one of the largest clinical laboratory networks in the world, with a United States network of 36 primary laboratories.",28.19,None,None,0,4630900000,28.19,6.84,1.918,3/29/94,NYSE,December,17.21,5009300000.0,SERVICES-MEDICAL LABORATORIES,,9/30/21,27944878000.0,Laboratory Corporation of America Holdings,,0.248,2.068,10.36,2.609,1.6880000000000002,0.16699999999999998,-0.156,0.043,0.129,0.294,170.4,16554600000.0,LIFE SCIENCES,95700000,LH,10.36
288,142.28,137.24,154.75,124.1,"1955 W FIELD CT, LAKE FOREST, IL, US",143.11,Common Stock,0.914,38.26,75677,USA,USD,"Packaging Corporation of America is an American manufacturing company based in Lake Forest, Illinois.",7.85,10/15/21,4,0.0296,1538600000,7.85,9.63,1.954,9/14/21,NYSE,December,14.93,1390400000.0,PAPERBOARD CONTAINERS & BOXES,,9/30/21,12832307000.0,Packaging Corporation of America,,0.154,1.83,17.21,3.557,1.734,0.10099999999999999,0.8009999999999999,0.18100000000000002,0.0891,0.22,78.53,7401300000.0,MANUFACTURING,94991000,PKG,17.21
289,241.47,235.57,273.94,212.75,"500 JACKSON ST, BOX 3005 MAIL CODE 60207, COLUMBUS, IN, US",277.31,Common Stock,1.058,56.51,26172,USA,USD,"Cummins is a Columbus, Indiana based multinational corporation that designs, manufactures, and distributes engines, filtration, and power generation products. Cummins also services engines and related equipment, including fuel systems, controls, air handling, filtration, emission control, electrical power generation systems, and trucks.",15.21,12/2/21,5.5,0.0233,3099000000,15.21,9.62,1.466,11/18/21,NYSE,December,12.9,4894000000.0,ENGINES & TURBINES,,9/30/21,33804182000.0,Cummins Inc,,0.10099999999999999,1.238,15.54,4.182,1.4080000000000001,0.0933,0.098,0.166,0.0681,0.258,164.53,24000999000.0,TECHNOLOGY,143032000,CMI,15.54
290,200.13,230.4,283.4,120.5,"117 ADAMS STREET, BROOKLYN, NY, US",252.61,Common Stock,1.61,4.218,1370637,USA,USD,"Etsy, Inc. is an American e-commerce company focused on handmade or vintage items and craft supplies. These items fall under a wide range of categories, including jewelry, bags, clothing, home decor and furniture, toys, art, as well as craft supplies and tools.",3.367,None,None,0,549572000,3.367,59.96,15.08,None,NASDAQ,December,68.49,1260880000.0,"SERVICES-BUSINESS SERVICES, NEC",,9/30/21,34503447000.0,Etsy Inc,,0.233,3.34,80.83,60.19,15.48,0.215,-0.113,0.179,0.114,0.8009999999999999,17.61,2229330000.0,TRADE & SERVICES,126781000,ETSY,80.83
291,58.32,61.98,64.93,44.03,"200 WEST SECOND STREET, WINSTON-SALEM, NC, US",66.26,Common Stock,1.296,46.62,92230,USA,USD,"Truist Financial Corporation is an American bank holding company headquartered in Charlotte, North Carolina. Its bank operates 2,781 branches in 15 states and Washington, D.C., and offers consumer and commercial banking, securities brokerage, asset management, mortgage, and insurance products and services.",4.238,12/1/21,1.83,0.0288,None,4.238,-,-,11/10/21,NYSE,December,13.3,20370000000.0,NATIONAL COMMERCIAL BANKS,,9/30/21,83697607000.0,Truist Financial Corporation,,0.406,1.137,14.79,1.361,3.653,0.26899999999999996,0.519,0.15,0.012,0.0888,17.08,22914001000.0,FINANCE,1334890000,TFC,14.79
292,241.11,245.78,263.69,158.88,"1000 NICOLLET MALL, MINNEAPOLIS, MN, US",283.33,Common Stock,1.026,30.35,27419,USA,USD,"Target Corporation is an American retail corporation. Their retail formats include the discount store Target, the hypermarket SuperTarget, and small-format stores previously named CityTarget and TargetExpress before being consolidated under the Target branding.",12.53,12/10/21,2.72,0.0106,11036000000,12.53,11.55,1.324,11/16/21,NYSE,January,20,27384000000.0,RETAIL-VARIETY STORES,,7/31/21,126900000000.0,Target Corporation,,0.0847,1.891,20.75,8.41,1.265,0.0629,0.09,0.095,0.107,0.46,201.38,100328000000.0,TRADE & SERVICES,488039000,TGT,20.75
293,76.34,70.54,96.82,59.53,"8000 S FEDERAL WAY, PO BOX 6, BOISE, ID, US",98.38,Common Stock,1.199,39.26,723125,USA,USD,"Micron Technology, Inc. is an American producer of computer memory and computer data storage including dynamic random-access memory, flash memory, and USB flash drives. It is headquartered in Boise, Idaho.",5.14,10/18/21,0.1,0.0013,13010000000,5.14,6.4,2.915,9/30/21,NASDAQ,August,7.98,10472000000.0,SEMICONDUCTORS & RELATED DEVICES,,8/31/21,86469329000.0,Micron Technology Inc,,0.245,0.888,15.04,1.869,3.1210000000000004,0.212,1.743,0.366,0.0755,0.141,24.74,27705000000.0,MANUFACTURING,1118620000,MU,15.04
294,44.23,43.66,49.54,35.92,"974 CENTRE ROAD, BUILDING 735, WILMINGTON, DE, US",52.74,Common Stock,0.801,33.88,1755672,USA,USD,"Corteva, Inc. (also known as Corteva Agriscience) is a major American agricultural chemical and seed company that was the agricultural unit of DowDuPont prior to being spun off as an independent public company.",2.202,12/15/21,0.54,0.0113,2155000000,2.202,10.42,2.233,11/10/21,NYSE,December,19.01,5710000000.0,AGRICULTURAL PRODUCTION-CROPS,,9/30/21,35497869000.0,Corteva Inc,,0.0598,1.086,22.12,1.405,2.3080000000000003,0.107,0.29600000000000004,0.273,0.0139,0.0716,20.78,15383000000.0,LIFE SCIENCES,728909000,CTVA,22.12
295,606.47,573.98,670.81,421.01,"4650 CUSHING BLVD, FREMONT, CA, US",697.17,Common Stock,1.217,41.33,707549,USA,USD,"Lam Research Corporation is an American corporation that engages in the design, manufacture, marketing, and service of semiconductor processing equipment used in the fabrication of integrated circuits. Its products are used primarily in front-end wafer processing, which involves the steps that create the active components of semiconductor devices (transistors, capacitors) and their wiring (interconnects). The company also builds equipment for back-end wafer-level packaging (WLP), and for related manufacturing markets such as for microelectromechanical systems (MEMS). The company is headquartered in Fremont, California, in the Silicon Valley.",29.59,10/13/21,5.4,0.0088,5207305000,29.59,16.35,5.51,9/27/21,NASDAQ,June,17.51,6805306000.0,"SPECIAL INDUSTRY MACHINERY, NEC",,9/30/21,87917715000.0,Lam Research Corporation,,0.311,1.508,21.1,14.85,5.58,0.271,0.479,0.355,0.2,0.759,110.38,15753535000.0,TECHNOLOGY,140799000,LRCX,21.1
296,196.79,208.82,222.0,128.0,"111 PINE STREET, SAN FRANCISCO, CA, US",219.95,Common Stock,1.118,66.44,1132979,USA,USD,"First Republic Bank is an American bank and wealth management company offering personal banking, business banking, trust and wealth management services, catering to low-risk, high net-worth clientele, and focusing on providing personalized customer experience. The bank specializes in delivering personalized relationship-based service through preferred banking or trust offices in the United States.",7.26,11/12/21,0.86,0.0039,None,7.26,-,-,10/27/21,NYSE,December,26.88,3759694000.0,NATIONAL COMMERCIAL BANKS,,9/30/21,39292322000.0,First Republic Bank,,0.386,1.537,30.17,3.31,8.4,0.294,0.18600000000000003,0.304,0.009000000000000001,0.105,26.64,4677487000.0,FINANCE,179286000,FRC,30.17
297,202.68,220.3,238.08,144.65,"1000 LOWE'S BLVD., MOORESVILLE, NC, US",235.97,Common Stock,1.304,0.622,60667,USA,USD,"Lowe's Companies, Inc. is an American retail company specializing in home improvement. Headquartered in Mooresville, North Carolina, the company operates a chain of retail stores in the United States and Canada.",9.57,11/3/21,2.6,0.0112,14151999000,9.57,15.45,1.938,10/19/21,NYSE,January,19.76,29582000000.0,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,,7/31/21,163203000000.0,Lowe's Companies Inc,,0.131,1.326,24.62,321.82,1.725,0.0741,0.136,0.01,0.153,333.99,130.23,94612996000.0,TRADE & SERVICES,692433000,LOW,24.62
298,137.1,131.97,148.31,105.65,"BLOCK D IVEAGH COURT, HARCOURT ROAD, DUBLIN 2, IE",151.27,Common Stock,1.133,9.63,1579241,USA,USD,"Allegion plc is an American-Irish provider based in Dublin of security products, for homes and businesses. It comprises thirty one global brands, including CISA, Interflex, LCN, Schlage and Von Duprin.",5.09,9/30/21,1.4,0.0106,676800000,5.09,20.09,4.437,9/15/21,NYSE,December,22.99,1184000000.0,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",,9/30/21,12125092000.0,Allegion plc,,0.21100000000000002,2.714,26.58,13.74,4.202,0.161,0.006,-0.016,0.124,0.5479999999999999,31.86,2885500000.0,TRADE & SERVICES,89696000,ALLE,26.58
299,36.8,34.01,44.18,20.78,"1775 TYSONS BOULEVARD, TYSONS, VA, US",43.0,Common Stock,2.404,18.92,1688568,USA,USD,DXC Technology is an American multinational corporation that provides business-to-business information technology services.,1.52,4/14/20,0,0,1881000000,1.52,3.51,0.726,3/24/20,NYSE,March,9.36,3835000000.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,,9/30/21,8409649000.0,DXC Technology Company,,0.0169,0.28,21.93,1.796,0.499,0.0232,12.41,-0.11599999999999999,0.0078,0.0801,66.31,16841000000.0,TECHNOLOGY,252239000,DXC,21.93
300,226.22,213.48,257.26,162.79,"2801 80TH STREET, KENOSHA, WI, US",236.25,Common Stock,1.24,75.33,91440,USA,USD,"Snap-on Incorporated is an American designer, manufacturer and marketer of high-end tools and equipment for professional use in the transportation industry including the automotive, heavy duty, equipment, marine, aviation, and railroad industries.",14.65,12/10/21,4.92,0.0224,1225600000,14.65,10.08,2.694,11/18/21,NYSE,December,15.65,2010400000.0,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",,9/30/21,11886745000.0,Snap-on Incorporated,,0.248,1.598,15.1,2.922,2.5989999999999998,0.17600000000000002,0.08800000000000001,0.095,0.111,0.214,84.71,4574300000.0,MANUFACTURING,53725000,SNA,15.1
301,141.07,146.44,157.03,111.9,"ONE INFINITE LOOP, CUPERTINO, CA, US",168.45,Common Stock,1.206,3.841,320193,USA,USD,"Apple Inc. is an American multinational technology company that specializes in consumer electronics, computer software, and online services. Apple is the world's largest technology company by revenue (totalling $274.5 billion in 2020) and, since January 2021, the world's most valuable company. As of 2021, Apple is the world's fourth-largest PC vendor by unit sales, and fourth-largest smartphone manufacturer. It is one of the Big Five American information technology companies, along with Amazon, Google, Microsoft, and Facebook.",5.61,11/11/21,0.85,0.0057,1.20233E+11,5.61,20.21,6.8,11/5/21,NASDAQ,September,26.45,152836000000.0,ELECTRONIC COMPUTERS,,9/30/21,2457830000000.0,Apple Inc,,0.298,3.174,26.7,38.45,6.72,0.259,0.662,0.28800000000000003,0.20199999999999999,1.474,21.9,365817000000.0,TECHNOLOGY,16406400000,AAPL,26.7
302,120.07,120.24,140.39,76.57,"650 MADISON AVENUE, NEW YORK, NY, US",139.83,Common Stock,1.518,38.84,1037038,USA,USD,"Ralph Lauren Corporation is an American fashion company producing products ranging from the mid-range to the luxury segments. They are known for the clothing, marketing and distribution of products in four categories: apparel, home, accessories, and fragrances.",5.41,10/8/21,1.375,0.011,947100000,5.41,11.16,1.721,9/23/21,NYSE,March,19.53,2890700000.0,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",,9/30/21,9194763000.0,Ralph Lauren Corporation,,0.127,0.501,23.1,3.219,1.642,0.0721,-0.635,0.26,0.0558,0.149,75.88,5600200000.0,MANUFACTURING,48735800,RL,23.1
303,429.1,506.11,563.29,294.43,"79 GREAT OAKS BLVD, SAN JOSE, CA, US",603.29,Common Stock,0.918,25.23,1280452,USA,USD,"Monolithic Power Systems, Inc. is an American, publicly traded company headquartered in Kirkland, Washington. The company provides power circuits for systems found in cloud computing, telecom infrastructures, automotive, industrial applications and consumer applications.",4.46,10/15/21,2.3,0.0041,257769000,4.46,93.27,21.77,9/29/21,NASDAQ,December,62.11,465954000.0,SEMICONDUCTORS & RELATED DEVICES,,9/30/21,25607889000.0,Monolithic Power Systems Inc,,0.21,2.462,124.57,21.31,23.19,0.192,0.22,0.247,0.109,0.204,24.22,1104337000.0,MANUFACTURING,46093000,MPWR,124.57
304,218.78,220.79,235.9,199.82,"1 ECOLAB PLACE, SAINT PAUL, MN, US",234.94,Common Stock,1.005,24.2,31462,USA,USD,"Ecolab Inc., headquartered in St. Paul, Minnesota, is an American corporation that develops and offers services, technology and systems that specialize in water treatment, purification, cleaning and hygiene in a wide variety of applications. It helps organizations both private market as well as public treat their water, not only for drinking directly, but also for use in food, healthcare, hospitality related safety and industry.",3.911,10/15/21,1.92,0.0083,2705900000,3.911,28.78,5.82,9/13/21,NYSE,December,38.91,4932600000.0,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",,9/30/21,67566768000.0,Ecolab Inc,,0.15,2.362,60.29,9.65,5.43,0.0908,0.318,0.1,0.0649,0.17600000000000002,43.48,12433800000.0,LIFE SCIENCES,286567000,ECL,60.29
305,129.48,142.17,154.4,98.57,"7930 JONES BRANCH DRIVE, SUITE 1100, MCLEAN, VA, US",147.47,Common Stock,1.237,-0.104,1585689,USA,USD,"Hilton Worldwide Holdings Inc., formerly Hilton Hotels Corporation, is an American multinational hospitality company that manages and franchises a broad portfolio of hotels and resorts.",0.14,3/31/20,0,0,984000000,0.14,81.48,10,2/27/20,NYSE,December,31.55,980000000.0,HOTELS & MOTELS,,9/30/21,40007754000.0,Hilton Worldwide Holdings Inc,,0.379,0.227,1025.29,-,19.48,0.019,-0.889,0.93,0.03,-99999.99,7.39,2054000000.0,REAL ESTATE & CONSTRUCTION,278722000,HLT,1025.29
306,128.52,122.68,138.03,107.28,"ONE STRAWBERRY LANE, ORRVILLE, OH, US",125.36,Common Stock,0.318,75.4,91419,USA,USD,"The J. M. Smucker Company, also known as Smucker and Smucker's, is an American manufacturer of jam, peanut butter, jelly, fruit syrups, beverages, shortening, ice cream toppings, and other products in North America. Smucker's headquarters are located in Orrville, Ohio.",7.14,12/1/21,3.69,0.0293,1728000000,7.14,10.81,2.316,11/10/21,NYSE,April,15.15,3142100000.0,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES",,7/31/21,13772428000.0,The J. M. Smucker Company,,0.162,7.93,17.8,1.672,1.746,0.10099999999999999,-0.317,-0.057999999999999996,0.0481,0.096,71.06,7888900000.0,MANUFACTURING,108359000,SJM,17.8
307,28.84,28.68,30.3,25.05,"TWO N NINTH ST, ALLENTOWN, PA, US",31.32,Common Stock,0.771,19.18,922224,USA,USD,"PPL Corporation is an energy company headquartered in Allentown, Pennsylvania, United States.",-1.724,10/1/21,1.66,0.0577,4442000000,-1.724,6.52,3.584,9/9/21,NYSE,December,17.42,4425000000.0,ELECTRIC SERVICES,,9/30/21,21470478000.0,PPL Corporation,,0.39,5.55,None,1.481,2.752,-0.17,-0.264,0.08,0.0464,0.0616,10.15,7802000000.0,ENERGY & TRANSPORTATION,750716000,PPL,-
308,85.71,91.22,97.59,69.64,"30 ISABELLA STREET, PITTSBURGH, PA, US",97.33,Common Stock,1.642,54.37,943452,USA,USD,"Wabtec Corporation (derived from Westinghouse Air Brake Technologies Corporation) is an American company formed by the merger of the Westinghouse Air Brake Company (WABCO) and MotivePower Industries Corporation in 1999. It is headquartered in Pittsburgh, Pennsylvania.",2.4090000000000003,11/29/21,0.48,0.005,1346200000,2.4090000000000003,17.6,2.798,11/12/21,NYSE,December,18.66,2181100000.0,RAILROAD EQUIPMENT,,9/30/21,18142188000.0,Westinghouse Air Brake Technologies Corporation,,0.11800000000000001,3.92,40.31,1.785,2.334,0.0586,0.03,0.022000000000000002,0.0311,0.0453,41.24,7773100000.0,MANUFACTURING,186821000,WAB,40.31
309,25.74,23.04,29.59,19.01,"6655 PEACHTREE DUNWOODY ROAD, ATLANTA, GE",28.08,Common Stock,0.95,9.53,814453,USA,USD,"Newell Brands is an American worldwide manufacturer, marketer and distributor of consumer and commercial products with a portfolio of brands.",1.41,9/15/21,0.92,0.0378,1381000000,1.41,12.1,1.485,8/30/21,NASDAQ,December,12.32,3083000000.0,"PLASTICS PRODUCTS, NEC",,9/30/21,10354236000.0,Newell Brands Inc,,0.1,1.42,17.26,2.552,0.9890000000000001,0.0576,-0.38,0.033,0.0448,0.154,24.65,10473000000.0,MANUFACTURING,425400000,NWL,17.26
310,289.76,315.78,348.85,211.2,"690 EAST MIDDLEFIELD ROAD, MOUNTAIN VIEW, CA, UNITED STATES",330.41,Common Stock,1.122,33.76,883241,USA,USD,"Synopsys is an American electronic design automation company that focuses on silicon design and verification, silicon intellectual property and software security and quality. Products include logic synthesis, behavioral synthesis, place and route, static timing analysis, formal verification, hardware description language (SystemC, SystemVerilog/Verilog, VHDL) simulators, and transistor-level circuit simulation.",4.797,None,None,0,909650000,4.797,50.89,12.52,None,NASDAQ,October,43.1,2943043000.0,SERVICES-PREPACKAGED SOFTWARE,,7/31/21,52920070000.0,Synopsys Inc,,0.185,2.644,72.34,10.08,12.98,0.185,-0.21600000000000003,0.096,0.0585,0.154,26.73,4077213000.0,TECHNOLOGY,152503000,SNPS,72.34
311,53.35,50.81,64.75,43.72,"2702 LOVE FIELD DR, P O BOX 36611, DALLAS, TX, US",63.51,Common Stock,1.137,17.32,92380,USA,USD,"Southwest Airlines Co., typically referred to as Southwest, is one of the major airlines of the United States and the world's largest low-cost carrier airline. It is headquartered in Dallas, Texas.",-0.003,3/25/20,0,0,229000000,-0.003,16.17,2.028,3/3/20,NYSE,December,24.57,-1875000000.0,"AIR TRANSPORTATION, SCHEDULED",,9/30/21,28714037000.0,Southwest Airlines Co,,-0.201,28.57,None,2.834,2.252,0.0001,0.139,1.61,-0.0441,0.0001,21.57,12752000000.0,ENERGY & TRANSPORTATION,591920000,LUV,-
312,41.96,45.57,48.69,26.09,"BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, US",47.58,Common Stock,1.539,30.22,70858,USA,USD,"The Bank of America Corporation is an American multinational investment bank and financial services holding company headquartered in Charlotte, North Carolina. Founded in San Francisco, Bank of America was formed through NationsBank's acquisition of BankAmerica in 1998. It is the second largest banking institution in the United States, after JPMorgan Chase, and the eighth largest bank in the world. Bank of America is one of the Big Four banking institutions of the United States. It services approximately 10 percent of all American bank deposits, in direct competition with JPMorgan Chase, Citigroup and Wells Fargo. Its primary financial services revolve around commercial banking, wealth management, and investment banking.",3.34,12/31/21,0.75,0.0158,None,3.34,-,-,12/2/21,NYSE,December,15.06,74208000000.0,NATIONAL COMMERCIAL BANKS,,9/30/21,384406000000.0,Bank of America Corporation,,0.354,1.046,14.06,1.561,4.215,0.33399999999999996,0.672,0.23399999999999999,0.0105,0.11199999999999999,10.58,91204002000.0,FINANCE,8184080000,BAC,14.06
313,70.65,72.04,85.0,60.1,"250 CAMPUS DRIVE, MARLBOROUGH, MA, US",86.27,Common Stock,1.123,16.55,859737,USA,USD,"Hologic, Inc. is a medical technology company primarily focused on women's health; it sells medical devices for diagnostics, surgery, and medical imaging.",7.21,None,None,0,2898700000,7.21,7.08,3.597,None,NASDAQ,September,18.62,4081400000.0,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,,9/30/21,18340545000.0,Hologic Inc,,0.442,0.843,10.04,4.363,3.2560000000000002,0.332,-0.318,-0.022000000000000002,0.193,0.54,21.91,5632300000.0,LIFE SCIENCES,253487000,HOLX,10.04
314,305.74,316.46,340.95,207.75,"701 WESTERN AVENUE, GLENDALE, CA, US",349.43,Common Stock,0.202,28.58,1393311,USA,USD,"Public Storage is an American international self storage company headquartered in Glendale, California, that is run as a real estate investment trust (REIT).",8.37,12/30/21,8,0.0243,2352130000,8.37,27.55,20.53,12/14/21,NYSE,December,35.21,2116803000.0,REAL ESTATE INVESTMENT TRUSTS,,9/30/21,57723359000.0,Public Storage,,0.512,2.679,39.32,11.53,17.35,0.506,0.787,0.228,0.0798,0.193,19.05,3327760000.0,REAL ESTATE & CONSTRUCTION,175355000,PSA,39.32
315,194.64,205.44,220.81,140.85,"10 SYLVAN WAY, PARSIPPANY, NJ, US",236.55,Common Stock,0.655,9.88,1555280,USA,USD,"Zoetis Inc. is an American drug company, the world's largest producer of medicine and vaccinations for pets and livestock.",4.149,12/1/21,0.95,0.0044,3136000000,4.149,34.37,13.86,10/28/21,NYSE,December,42.55,4637000000.0,PHARMACEUTICAL PREPARATIONS,,9/30/21,102664000000.0,Zoetis Inc,,0.36,3.036,52.3,21.81,13.48,0.26,0.16,0.114,0.125,0.478,16.03,7616000000.0,LIFE SCIENCES,473126000,ZTS,52.3
316,200.28,236.71,323.1,115.58,"2701 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, US",253.69,Common Stock,1.453,8.47,1045810,USA,USD,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",2.792,9/23/21,0.16,0.0005,8487000000,2.792,87.25,34.38,8/31/21,NASDAQ,January,64.94,10557000000.0,SEMICONDUCTORS & RELATED DEVICES,,7/31/21,756447000000.0,NVIDIA Corporation,,0.335,4.565,108.72,35.93,34.55,0.32299999999999995,2.76,0.6829999999999999,0.14400000000000002,0.40399999999999997,8.82,21897001000.0,MANUFACTURING,2492000000,NVDA,108.72
317,50.2,48.76,63.7,39.17,"ROBERT S. RIVKIN - WHQLD, 233 SOUTH WACKER DRIVE, CHICAGO, IL, US",59.72,Common Stock,1.5,16.77,100517,USA,USD,"United Airlines Holdings, Inc. (formerly known as United Continental Holdings, Inc., UAL Corporation, Allegis Corporation and founded originally as UAL, Inc.) is a publicly traded airline holding company headquartered in the Willis Tower in Chicago. UAH owns and operates United Airlines, Inc.",-10.2,1/23/08,None,0,860000000,-10.2,13.68,1.868,1/7/08,NASDAQ,December,14.39,-2651000000.0,"AIR TRANSPORTATION, SCHEDULED",,9/30/21,16057557000.0,United Airlines Holdings Inc,,-0.325,1.058,None,3.061,0.809,-0.162,0.308,2.114,-0.0618,-0.517,62.98,19854000000.0,ENERGY & TRANSPORTATION,323807000,UAL,-
318,86.67,85.54,100.67,77.96,"PACCAR BUILDING, 777 106TH AVENUE NE, BELLEVUE, WA, US",96.65,Common Stock,1.004,32.64,75362,USA,USD,"PACCAR Inc is an American Fortune 500 company and counts among the largest manufacturers of medium- and heavy-duty trucks in the world. PACCAR is engaged in the design, manufacture and customer support of light-, medium- and heavy-duty trucks under the Kenworth, Peterbilt, Leyland Trucks, and DAF nameplates. PACCAR also designs and manufactures powertrains, provides financial services and information technology, and distributes truck parts related to its principal business.",5.02,12/7/21,1.32,0.0147,2585200000,5.02,11.87,1.665,11/15/21,NASDAQ,December,13.33,2301000000.0,MOTOR VEHICLES & PASSENGER CAR BODIES,,9/30/21,31344876000.0,PACCAR Inc,,0.10099999999999999,0.957,17.99,2.756,1.399,0.078,-0.027000000000000003,0.043,0.0511,0.162,64.47,22404801000.0,MANUFACTURING,347177000,PCAR,17.99
319,50.8,53.0,58.76,33.95,"13995 PASTEUR BOULEVARD, PALM BEACH GARDENS, FL, US",59.35,Common Stock,None,7.96,1783180,USA,USD,"Carrier Global Corporation is an American multinational home appliances corporation based in Palm Beach Gardens, Florida.",2.4930000000000003,11/22/21,0.48,0.0088,2712000000,2.4930000000000003,14.23,2.728,10/28/21,NYSE,December,22.22,5129000000.0,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP,,9/30/21,48632750000.0,Carrier Global Corporation,,0.11800000000000001,1.651,22.51,6.84,2.423,0.111,-0.369,0.068,0.0574,0.35600000000000004,23.12,20074000000.0,TECHNOLOGY,866585000,CARR,22.51
320,75.31,76.8,87.52,60.93,"2355 W CHANDLER BLVD, CHANDLER, AZ, US",96.66,Common Stock,1.573,10.28,827054,USA,USD,"Microchip Technology Inc. is a publicly-listed American corporation that manufactures microcontroller, mixed-signal, analog and Flash-IP integrated circuits.",1.143,12/3/21,0.804,0.0096,2480300000,1.143,25.27,8.99,11/18/21,NASDAQ,March,18.87,3378800000.0,SEMICONDUCTORS & RELATED DEVICES,,9/30/21,46248493000.0,Microchip Technology Incorporated,,0.225,1.803,72.92,8.12,7.66,0.107,2.0709999999999997,0.26,0.0514,0.11599999999999999,11.14,6038400000.0,MANUFACTURING,554871000,MCHP,72.92
321,44.7,44.11,49.66,33.33,"888 SEVENTH AVE, NEW YORK, NY, US",45.27,Common Stock,1.284,26.67,899689,USA,USD,"Vornado Realty Trust is a real estate investment trust formed in Maryland, with its primary office in New York City. The company invests in office buildings and street retail in Manhattan.",-0.627,11/19/21,2.12,0.0469,727340000,-0.627,28.5,10.06,11/5/21,NYSE,December,41.49,832368000.0,REAL ESTATE INVESTMENT TRUSTS,,9/30/21,8706150000.0,Vornado Realty Trust,,0.209,2.58,None,1.694,5.27,-0.0281,-0.293,0.11599999999999999,0.0123,-0.0044,8.63,1652940000.0,REAL ESTATE & CONSTRUCTION,191681000,VNO,-
322,40.33,43.91,45.92,24.23,"38 FOUNTAIN SQ PLZ, FIFTH THIRD CENTER, CINCINNATI, OH, US",48.58,Common Stock,1.478,29.59,35527,USA,USD,"Fifth Third Bank is a bank headquartered in Cincinnati, Ohio, at Fifth Third Center. It is the principal subsidiary of Fifth Third Bancorp, a diversified bank holding company.",3.6180000000000003,10/15/21,1.11,0.0251,None,3.6180000000000003,-,-,9/29/21,NASDAQ,December,13.19,6552000000.0,STATE COMMERCIAL BANKS,,9/30/21,30228896000.0,Fifth Third Bancorp,,0.425,0.903,12.22,1.484,3.6630000000000003,0.32899999999999996,0.244,0.079,0.0132,0.11900000000000001,11.64,8253000000.0,FINANCE,683757000,FITB,12.22
323,52.64,58.04,62.54,36.09,"175 WATER STREET, NEW YORK, NY, US",63.0,Common Stock,1.362,77.03,5272,USA,USD,"American International Group, Inc., also known as AIG, is an American multinational finance and insurance corporation with operations in more than 80 countries and jurisdictions. The company operates through three core businesses: General Insurance, Life & Retirement, and a standalone technology-enabled subsidiary.",6.38,12/30/21,1.28,0.0217,12374000000,6.38,-,1.638,12/15/21,NYSE,December,11.11,10698000000.0,"FIRE, MARINE & CASUALTY INSURANCE",,9/30/21,48331645000.0,American International Group Inc,,0.16699999999999998,0.549,9.13,0.759,1.021,0.11800000000000001,5.08,0.302,0.0084,0.0891,54.87,47347999000.0,FINANCE,830298000,AIG,9.13
324,181.59,196.9,207.69,116.15,"6815 POPLAR AVENUE, SUITE 500, GERMANTOWN, TN, US",213.82,Common Stock,0.673,51.22,912595,USA,USD,"Mid-America Apartment Communities (MAA) is a publicly traded real estate investment trust based in Memphis, Tennessee that invests in apartments in the Southeastern United States and the Southwestern United States.",3.727,10/29/21,4.075,0.02,970784000,3.727,24.54,16.07,10/14/21,NYSE,December,55.87,985213000.0,REAL ESTATE INVESTMENT TRUSTS,,9/30/21,23607894000.0,Mid-America Apartment Communities Inc,,0.255,10.19,55.01,3.957,13.58,0.248,0.40700000000000003,0.069,0.0247,0.0731,15.18,1738168000.0,REAL ESTATE & CONSTRUCTION,115138000,MAA,55.01
